title_length,desc_length,num_words,num_links,contains_telegram,suspicious_keyword_count,emoji_count,prize_amount,unrealistic_prize_flag,organizer_account_age,organizer_past_events,posting_frequency_24h,duplicate_similarity_score,external_link_domain_score,label
66,877,140,5,0,18,16,69639.68262246305,1,3508,173,36,0.37915763107519385,0.4289274540615884,239
59,445,172,3,1,24,19,69760.29349473696,1,725,128,32,0.33027829528432684,0.24997375511530284,751
74,245,164,3,0,20,4,47046.31891503977,0,1482,151,3,0.04441375920386714,0.7975988930678023,699
58,191,160,2,1,20,24,14114.946030409024,0,2451,300,7,0.7618095918050086,0.16181169888760405,371
15,625,28,4,1,15,22,20972.885975165726,0,484,189,9,0.05408098945888695,0.966747328732877,648
54,760,125,3,0,0,4,22712.730305920122,1,2819,46,44,0.526563767306747,0.5326804717233138,519
66,881,87,0,0,4,24,65365.86668555627,0,1215,246,28,0.4689159600485975,0.2974683916195685,663
100,532,193,3,0,17,8,50960.03563666032,0,1871,50,33,0.9686702739302044,0.5358872853122133,401
16,108,44,5,0,21,1,9100.49344268914,1,2081,64,11,0.8339676409769451,0.5080346810322843,50
74,412,108,5,0,2,2,35991.271712804184,0,538,484,48,0.48791046343668165,0.9956870215867286,210
30,361,132,5,0,11,5,36191.2590488205,1,3469,454,7,0.72621182239923,0.9949944530838712,765
22,395,196,4,0,7,19,72292.49388933598,1,1961,250,33,0.006167299914988655,0.8309818352841067,397
5,663,151,2,0,23,12,73121.21936723309,1,81,191,0,0.6913622451270237,0.6482784482027719,630
78,409,129,1,1,16,3,38201.525153809176,0,3510,136,45,0.14409454015683776,0.36646524237640776,676
26,658,104,6,0,20,19,9674.751843103071,1,2851,73,30,0.5995893999791,0.3808089402907855,364
95,133,12,5,1,17,5,74428.81829193042,1,3633,349,44,0.5907134983462554,0.7399158554603815,334
65,510,79,0,0,16,15,9312.100475065643,0,3381,412,40,0.2560431247986259,0.03173484947541749,836
13,427,5,4,0,22,4,72215.25916920576,1,832,402,10,0.08031156331816358,0.654858860044454,260
35,693,43,6,1,23,8,61507.36936082925,0,3382,36,4,0.24972630741242097,0.6125005029163456,208
65,24,100,5,0,6,12,71545.21181550401,0,847,401,47,0.5073284052058424,0.266131188588941,227
17,867,4,4,0,8,9,45027.92754940251,0,687,50,35,0.5564243143173818,0.7861326543829719,683
13,812,123,0,0,19,10,52208.32088545712,1,3615,446,17,0.9816849641583153,0.9835999726812087,924
82,613,127,1,0,0,13,24736.304466545025,1,437,150,35,0.8383994838710114,0.7376125001307491,303
98,803,23,4,0,23,18,66707.68953121724,0,3116,380,39,0.9547498529185051,0.7678437317249569,312
15,740,98,3,0,11,21,33875.39424792377,1,2656,22,42,0.2360718562010813,0.5277269910240949,859
37,813,69,6,0,10,1,27661.237231968185,0,542,307,2,0.68672766244758,0.02877334770646056,106
35,854,10,6,0,1,24,68556.34314286413,1,999,31,18,0.8724809533453397,0.41327461010860145,376
33,277,13,0,1,25,3,11118.589538619,0,1809,93,17,0.02977497292692366,0.009199250510554147,844
20,707,118,5,0,20,15,78171.87412233645,0,1917,71,43,0.30157180244258286,0.132940215606262,913
60,309,19,0,0,0,5,77775.49490108012,0,2239,267,35,0.3976748363635424,0.08280528435973988,924
100,637,180,0,1,8,23,38249.71612860102,0,698,92,35,0.8854246389154852,0.48107652390720435,771
40,566,18,1,0,24,1,78036.33950127689,1,2264,133,24,0.1505282000781094,0.5053094066456597,284
22,97,6,6,1,1,12,57039.368129372655,1,777,369,39,0.48904246253991634,0.20255500042357455,33
37,761,90,4,0,0,3,23769.46934193924,1,970,9,41,0.7932307052127672,0.8504550305914867,184
22,203,67,6,0,2,14,56220.7908947006,1,2549,350,42,0.35219475496625874,0.07158986196228834,68
79,780,73,5,1,14,11,25826.807482469627,1,86,460,27,0.8191313023283566,0.33112810102433987,941
39,486,65,6,0,0,5,76162.30226293745,0,2306,429,4,0.9054862030438394,0.30033867525941627,543
42,515,137,0,0,5,1,70378.59547745653,1,1859,107,0,0.5818211475327557,0.865353475703879,11
45,863,6,6,1,19,14,58055.78835536293,1,980,197,3,0.43168218068877284,0.7182215871087873,237
48,245,40,1,1,16,14,26743.361087276346,0,293,176,46,0.8112221607410666,0.7299292373053385,302
55,650,174,6,0,20,25,16174.356818921455,0,651,448,35,0.5907446305546644,0.14579704043797903,737
50,429,8,3,0,20,17,20274.74883702874,1,808,213,13,0.3709730932618479,0.6319744373179516,600
28,645,22,4,1,15,12,27297.695119730914,0,3295,50,5,0.7716738996987618,0.09735954034073935,401
16,268,152,5,0,5,7,67094.4282023779,0,295,432,16,0.3448674577373223,0.47610342878121437,345
72,101,130,4,1,19,7,33461.86117313903,1,2596,440,15,0.24455447362203042,0.73936460313843,552
89,548,83,2,0,7,16,74180.79282716385,1,1924,287,16,0.8427834950912225,0.1617374349185765,115
34,747,1,2,0,25,7,67550.5925656961,1,1165,279,24,0.05520435595601647,0.26751096714146727,692
32,375,71,4,1,16,2,72674.10256833665,0,1671,153,38,0.5622102816646753,0.7211693669311274,107
38,871,136,3,1,9,6,52439.325732273835,1,178,491,44,0.9519700177064101,0.4360108178165696,543
70,664,59,5,1,15,24,55872.69688459677,0,1377,416,33,0.2060964787008559,0.04092500833971546,613
70,892,144,2,1,24,21,30871.63609710075,0,864,392,2,0.27152345481460327,0.26015351210054516,290
47,650,95,5,0,10,2,12050.834064908531,0,2403,18,50,0.8153750838947617,0.2527311352624726,667
67,69,198,4,1,22,10,31412.262382962646,0,3211,401,13,0.8091315452604715,0.4180253613594378,935
76,852,159,1,1,8,13,5016.056853777122,0,535,403,6,0.4717496266668415,0.463384230367604,535
62,709,196,3,0,7,4,48616.55021889776,1,1988,406,20,0.18320913014388351,0.5952295813405746,691
14,535,75,6,0,22,0,41642.87917583999,1,2621,356,36,0.7583287578277287,0.36540371741506905,565
13,208,152,4,1,25,0,46706.316625567335,0,3632,407,10,0.18084674974354564,0.6017302473425933,73
5,254,1,1,0,5,5,43771.52829151404,0,3256,417,42,0.5043213160354816,0.0050866936284909015,516
63,880,102,0,1,21,4,71988.03408770329,1,2923,261,16,0.7755470224970884,0.745880687845393,163
78,974,86,0,1,19,24,75948.05614081539,0,1127,423,35,0.2522100340706649,0.7285901510820222,90
23,475,42,3,1,5,8,75694.7806582215,1,3499,79,31,0.5056360680894721,0.29547252323038076,565
69,65,65,4,0,13,19,47147.23880120837,1,1579,300,23,0.011965344381712817,0.06141718273494079,282
29,649,8,5,1,13,11,52170.805846438845,1,2483,273,50,0.4581432533456947,0.8023985539885057,604
95,787,144,6,0,17,25,41571.828759532786,1,3407,351,31,0.9550121352236038,0.9747086677752614,91
10,359,145,4,1,5,6,55574.584619775385,0,2140,344,30,0.12751434972742004,0.15919772670409094,419
24,688,47,6,0,8,0,12123.136697314272,0,2965,485,24,0.6926111520815973,0.07706797059745185,194
29,317,126,2,1,12,22,27677.748225896004,0,27,393,25,0.926115986791983,0.26234300023103074,275
28,578,77,5,1,0,0,62035.418755746025,1,1687,281,35,0.2900055775528906,0.342885199969315,915
84,513,81,1,0,16,21,23262.68635295341,0,3132,387,34,0.34059746743990116,0.6264606094855328,314
47,678,67,1,0,5,4,40533.37892750584,1,2348,484,36,0.8659435228078868,0.19283745825681775,156
67,406,66,5,0,8,11,76699.85403831818,0,3053,349,7,0.5019338372162176,0.8910357097749619,907
48,344,6,4,0,9,20,27232.75982256108,1,2236,32,1,0.14880819813462576,0.7341364540305428,728
81,657,103,6,1,6,24,5470.272711979357,1,1530,210,9,0.18289519264722554,0.6849354696360089,207
23,601,31,2,0,22,21,44335.121974642956,1,699,213,17,0.23498414758252972,0.957873640067993,20
8,286,16,6,0,16,16,59024.486551736794,1,2918,286,11,0.6307486918712341,0.14983976942576838,376
52,143,19,5,1,3,1,61333.85662594203,1,2257,408,20,0.960494604141165,0.6940184961416017,741
94,777,159,6,1,0,22,65856.60810325202,1,474,181,43,0.7834430139685231,0.6865921755750176,280
22,347,123,4,1,25,25,26727.522872587608,1,2422,488,10,0.8935421820938526,0.35241625103128527,394
79,798,198,1,0,17,15,16971.084119368286,0,3054,333,14,0.8604067253428054,0.814894147207442,993
67,668,183,2,0,17,10,10228.141750166687,0,813,398,14,0.7503916686284914,0.0044022473061122724,214
37,766,114,4,0,12,1,23602.56512885913,0,2460,70,43,0.29747830351658655,0.8053190922096363,930
78,266,104,5,1,10,16,44217.84523887261,1,2531,475,8,0.6677830751415343,0.14853488854467434,966
52,260,120,0,1,13,22,10878.95937426125,0,2699,46,34,0.44008534462984217,0.45647713106124166,677
61,702,131,4,1,15,8,18246.06865966521,0,1297,453,39,0.6625325933176152,0.20510694852623956,562
31,238,136,0,1,24,5,66470.3789480346,0,1287,154,13,0.2616101505064601,0.9164773946337867,121
9,579,52,3,0,21,14,68219.39659941873,1,1656,264,38,0.9867434529684869,0.8816451709366927,316
66,128,39,5,0,12,8,66964.54594527854,1,2202,104,0,0.019291743927336458,0.823971248053297,414
76,201,117,3,1,6,7,26244.921406242753,1,3436,146,38,0.6722753577038241,0.7512233139741017,109
34,160,185,5,0,21,14,9858.332498312226,0,3015,134,17,0.6596175952940447,0.7359336382237778,950
68,831,25,4,0,24,20,27150.08489393341,0,744,68,23,0.27045448574803976,0.4890549422165026,66
57,899,83,6,1,1,16,27032.616238226747,0,1922,176,37,0.9189987353680109,0.8224646169664627,70
51,78,127,2,1,18,16,67046.46516064329,1,3129,365,24,0.21188682109169388,0.19204129202584985,820
28,602,11,1,0,24,8,42843.75271334954,0,2012,335,36,0.9378269908992453,0.7879325636285334,57
76,592,159,4,0,16,9,43025.05794048746,0,781,370,13,0.8024913229159102,0.36449763536382773,203
41,707,94,1,0,25,12,7954.458876368606,1,766,437,5,0.6782577144587281,0.8645786895403873,983
60,30,112,3,0,24,19,71137.01459239285,0,3500,18,47,0.48093111354693796,0.24118011227759528,607
12,418,8,1,1,14,22,53430.33120573504,0,2158,284,5,0.3524372446441152,0.8623987040401898,807
34,103,89,6,1,7,22,22362.30382017272,0,1192,145,0,0.9212569581626587,0.039539127555624054,85
81,940,59,1,0,0,20,69689.47910893579,0,620,469,35,0.8056346979547829,0.30678455060562504,377
18,255,181,4,1,6,18,76524.07580408537,1,2891,39,38,0.2850213964024183,0.6187887710627648,943
76,772,65,4,0,17,16,49821.18839159669,1,2543,181,11,0.7076155430962969,0.7069499813784097,12
81,562,70,6,0,13,15,2429.3828060978326,0,1494,252,34,0.011879841966344284,0.3817810836155885,183
7,423,140,1,0,3,9,58377.09277181137,1,2910,105,37,0.5113720922990578,0.6948314421836771,946
60,272,152,3,1,19,12,13092.753778619996,0,771,132,19,0.3924250671183417,0.43707325335823755,834
18,38,175,5,0,17,1,2920.6180966253633,1,679,162,13,0.42787747395140285,0.8729741849340655,796
65,56,120,6,0,23,14,11432.6734192691,0,669,298,5,0.7098477371786099,0.16781649971780266,435
9,163,149,0,1,15,25,61405.66500692172,1,2294,157,8,0.15206775141078088,0.7933357826522696,302
40,130,118,3,0,3,25,37810.556077819216,0,1386,98,29,0.2362265494845336,0.3078354485988336,48
75,935,33,5,1,6,13,11119.731852049981,1,859,272,24,0.39862502829824886,0.24765617035578436,800
97,97,47,5,0,11,3,55435.01939109506,0,80,460,35,0.8849954965610494,0.7823517381653986,768
74,360,103,6,0,22,21,16990.692118749714,0,2683,46,47,0.9741472653040336,0.06367847875892985,361
15,725,103,1,0,13,7,78838.48640392176,0,2673,39,3,0.816841083917578,0.3808488785272325,858
23,815,2,1,0,7,8,1037.4635495620237,1,3603,173,32,0.9835657035934028,0.3859515707615492,554
34,441,87,3,0,4,4,60224.34746753224,1,811,81,29,0.7671184249858148,0.24457943932202686,425
71,792,176,1,0,18,12,44418.658701708075,0,2882,285,22,0.7486292120902727,0.7065235487170667,358
13,553,200,1,1,25,9,4660.3969373400105,0,2946,148,50,0.025824383701386955,0.3182395945638429,283
37,275,69,4,0,8,13,23435.068962249814,1,1391,361,50,0.9983378962725102,0.22573110030362264,591
61,869,162,3,0,23,5,35460.00558303205,0,3212,343,29,0.285582915798931,0.5472173117706154,273
60,683,153,1,1,9,18,7050.47511845183,1,372,422,19,0.5233872461903779,0.754135814826919,659
74,359,110,1,1,12,10,23813.194099836397,0,3342,258,28,0.18374086338258921,0.7733510796757129,761
26,103,84,2,1,2,20,39988.69713493726,1,8,99,47,0.4092830985146232,0.7018163944295688,779
47,147,72,2,1,22,5,40599.69844198326,1,196,46,17,0.7263944110643484,0.5056982483124733,224
68,44,86,6,1,18,18,59599.34826034561,1,2723,60,34,0.5580223573234631,0.7403911023925852,986
55,35,58,5,1,20,3,67371.62601707834,1,1735,216,30,0.47827845204581687,0.8512112127289626,310
26,286,128,1,0,18,19,38031.94206151176,1,1377,284,3,0.7092094690761588,0.16885822970577113,247
77,83,86,1,0,20,11,76592.07004565855,1,388,377,3,0.6743649447647678,0.01013556823990347,996
62,75,92,0,0,8,23,27790.78871542627,0,266,0,10,0.8043298680448193,0.2523934284291668,610
43,219,151,1,1,21,24,23869.955216929488,0,1056,91,2,0.188855414360513,0.7311847815638458,14
80,611,181,3,1,15,8,45020.727362461905,0,140,245,46,0.18223593124612103,0.9508912756535282,625
79,263,74,6,0,9,19,60156.09433858508,0,1664,271,39,0.5130648846839028,0.7779980914305693,902
44,779,164,3,0,5,4,54648.53632637827,1,3,258,48,0.10467002267375514,0.8106500081246656,354
72,186,76,2,0,14,25,9333.058888839732,0,1713,376,23,0.08447780438780772,0.27755522088718654,418
50,763,156,6,1,21,15,5829.729232567446,1,1699,360,44,0.17288216151437197,0.8451025913462235,203
78,313,122,6,0,18,10,28775.957339284636,1,1468,132,19,0.8031224135854516,0.8309526527114695,70
21,456,56,4,0,3,25,41012.553878340295,0,2561,248,34,0.17742539272161395,0.543607004385077,280
73,632,52,5,1,16,23,42791.62526239028,0,988,191,18,0.07258214444545852,0.8916168058030111,913
60,292,104,0,0,2,6,59795.01679136179,0,350,488,38,0.15019928760516055,0.08593227117400459,477
26,803,169,0,0,15,12,13888.23008552939,0,2565,369,10,0.7379581834133991,0.5854766582978252,142
91,111,150,2,1,16,11,77332.46773970712,0,1710,13,31,0.6053114405834462,0.06925457877272834,562
87,747,113,0,0,9,7,57203.4362166938,1,2809,303,30,0.21035838212278857,0.28225681224285815,104
22,667,117,0,0,7,17,52177.92046250759,0,3108,481,11,0.9707472953887648,0.026474235921614686,601
80,179,45,6,0,19,22,78389.52239720267,1,2417,465,25,0.5482146447718773,0.09876361410239165,138
66,273,36,5,0,4,23,79396.4251363002,0,1433,174,7,0.7325813182727557,0.2373171857643287,19
93,240,149,0,0,3,17,27951.09534658816,1,1379,130,37,0.8655336805754648,0.7298449409385553,105
44,421,107,2,0,7,8,56894.34295153085,1,1626,26,17,0.22833854865549008,0.40601182490702126,633
91,480,172,2,0,9,15,73429.84968075958,0,2513,110,39,0.4635034020249148,0.131978187312617,650
17,602,38,4,0,16,21,74986.14559764894,0,3608,1,16,0.8236688477063856,0.8735647217506037,273
81,338,149,3,0,3,4,68322.28520691529,1,1895,424,26,0.5024786410559311,0.6079343110284035,20
15,864,48,0,0,4,5,71721.38214069772,0,967,62,26,0.32369452081487116,0.48520693713455976,241
39,127,174,1,0,6,2,31221.06164619101,1,933,175,35,0.7569141375781324,0.7391381808180595,917
41,544,115,1,1,9,9,11001.699448185635,1,2219,157,21,0.6631022367434992,0.3883916561959653,276
53,850,87,2,0,11,8,58165.85183880985,1,3633,314,24,0.9449553261280024,0.44305921141862603,850
47,520,199,2,0,19,20,72958.65338451191,1,2431,122,47,0.19665357788427595,0.21475102712562644,376
66,971,128,5,1,3,21,22645.793241831965,1,3109,483,14,0.962583976590652,0.052513654040288515,767
49,551,93,6,0,17,8,70319.81105697145,1,807,196,1,0.4521637705907465,0.9739551168854506,722
71,169,140,6,1,3,12,19573.81017197098,0,316,206,47,0.6240365292564283,0.33109825406154825,667
74,594,72,6,1,24,0,27264.95758428007,1,1811,434,38,0.9925123557752904,0.4410423957212942,176
28,700,114,4,0,0,6,47780.0517384922,1,3482,60,8,0.5868538019803609,0.3494859648401064,876
31,57,26,0,0,16,16,51203.39708704746,1,2076,14,13,0.002665205017000072,0.3921902063479147,482
84,207,29,3,1,3,20,26968.724619923578,1,2463,262,11,0.8316034243020997,0.676953426686842,395
43,180,105,1,1,10,22,56630.453051034936,0,1385,5,4,0.7956481861377025,0.5898138745753111,961
61,457,76,0,1,7,7,29782.06013588929,0,1738,85,20,0.9671551946994158,0.1073597105111137,895
12,257,200,0,1,23,6,34281.37888117092,0,482,316,22,0.6986949097415934,0.015400144064822818,584
21,647,76,5,1,10,19,18947.11972546029,0,1451,164,11,0.3456977537362158,0.8170090179119688,444
84,319,186,4,0,20,15,17354.06057643607,1,2385,141,8,0.2727466742699838,0.2606251780805897,34
19,159,193,6,1,12,14,63220.30436646572,0,3188,262,18,0.04649284713656865,0.06588517111229586,353
40,390,118,1,1,6,1,11491.755347774762,0,1283,280,19,0.3856884158876823,0.24439889540911452,767
29,806,128,4,1,0,4,19217.092567840453,0,1950,301,15,0.9950589112920055,0.3440607084464995,177
17,600,131,4,1,15,6,67101.92571052646,0,1039,362,21,0.2749671555094808,0.7506390936821521,230
59,756,119,3,1,25,15,72967.9316480239,1,384,341,26,0.693517382295524,0.4541833090539509,247
9,864,2,5,1,6,13,44470.81062570829,1,1093,322,11,0.5684639059386422,0.5425886661117042,355
40,218,116,5,1,21,4,66090.61606225432,1,3203,496,7,0.3942902546897138,0.6641704472047796,803
60,626,21,4,1,4,16,64349.18393810235,0,3275,105,46,0.02727031994125717,0.38614209173722114,901
39,50,196,5,0,9,5,35299.28995574486,0,1746,129,7,0.8459185604012811,0.5217818352426107,901
33,79,163,6,0,20,12,7449.373752312686,1,1737,145,41,0.9338633831734248,0.9202604984209115,745
14,737,162,1,1,15,5,60459.92721848684,0,1829,216,6,0.4924013588036328,0.4211252198937072,423
47,228,156,4,0,9,21,75419.86708174807,0,3096,17,18,0.3105437097859265,0.613165921617778,242
47,131,191,2,1,16,1,72606.81485093413,1,555,325,32,0.6008352297930107,0.9045649129970315,403
15,674,94,1,0,20,25,54865.00644561736,0,1001,419,22,0.9255224031054431,0.34233561085552655,462
6,500,174,5,1,3,19,23406.982408253236,0,1299,292,17,0.6800608222636259,0.895538189351403,485
29,345,52,0,0,8,21,79158.65709812942,0,1209,352,31,0.11923417106623402,0.22532372522683686,352
61,276,92,0,1,5,2,14885.79826481935,0,1719,265,40,0.1421690601014708,0.6299690198520796,105
34,953,19,0,0,11,20,47034.56258518538,1,834,201,4,0.8225263475991491,0.9389100693838054,470
97,963,169,2,1,22,18,33025.185735792475,0,2932,295,39,0.2393947345423839,0.7103237363561994,79
95,975,42,0,1,13,13,64383.526057926094,1,891,220,47,0.5875881121026354,0.09087047674637039,313
72,373,181,2,0,11,4,70132.53300283216,0,3208,144,13,0.37900415007347366,0.541983243438552,198
25,465,198,5,1,12,0,9165.481174337092,0,969,164,18,0.5931343057494476,0.10040667082067523,462
89,308,159,5,1,5,8,26136.018881195352,1,341,421,19,0.8473127312402529,0.3090798824743156,78
29,344,164,5,1,13,19,79657.27467328476,1,1524,500,46,0.6971907677972096,0.5744763921212301,881
8,663,56,3,0,11,4,75944.78919754541,1,3183,66,5,0.7190956516058599,0.5302022432196042,150
60,613,24,5,0,2,24,19285.814021069542,1,1880,107,48,0.9492165292685228,0.0605120682237521,369
82,909,187,4,0,8,13,44124.155472961385,0,673,90,29,0.694431144793543,0.1456243775215732,202
80,421,47,0,1,19,7,27451.6021218786,0,1027,201,7,0.7391334322851041,0.6946289947803705,770
25,911,147,3,0,17,11,7393.77766713351,1,2992,347,14,0.40577082250402274,0.8137354765500513,86
19,560,25,0,1,4,9,10319.996405302663,1,2771,3,8,0.009559371538194528,0.70225938172088,722
84,438,89,1,0,14,22,70343.04972939467,1,1729,74,13,0.21275152773842576,0.2955814558033,947
98,900,15,3,1,11,7,47727.06648724511,1,1078,345,16,0.19181841996359217,0.030274552414337408,583
45,527,27,0,0,2,6,38812.24687707243,0,901,188,1,0.6851363564985266,0.7772573163673235,362
76,205,119,2,0,7,17,18985.331088707877,0,2613,232,26,0.586531902729173,0.6101381402877946,473
20,111,120,2,0,11,12,16219.402192423728,0,1046,393,30,0.15810351370529485,0.08202593869488828,257
95,964,174,1,1,17,16,51552.537758614795,0,451,181,40,0.022727698707448507,0.7741466843326771,351
36,63,47,3,0,14,5,79507.29663192085,0,1977,424,5,0.43669810264812936,0.01672971281221347,997
99,496,91,2,1,5,22,33441.99336523904,0,630,286,40,0.07102128482362535,0.5263008003375883,146
17,612,1,3,0,22,8,36969.67495742423,1,589,466,6,0.2894790499739499,0.22840171352325211,373
73,96,32,6,1,5,22,2197.705466512738,0,3365,75,31,0.9264100846251555,0.8532096532633595,623
45,107,2,2,0,10,20,31367.222810642572,1,2908,62,41,0.5523972099170467,0.07309832139912087,106
94,565,196,1,0,4,17,69389.09568445654,1,1160,486,26,0.6479019008385605,0.5783007636405323,997
20,504,34,0,0,13,10,42912.987821536466,0,846,208,18,0.9883937525803851,0.49265766790632526,967
96,921,75,5,1,3,16,54031.734243052204,1,3465,417,12,0.7211837254779315,0.8275042506067282,417
64,695,47,2,0,12,18,69063.51932823386,1,3577,359,32,0.7266796015702299,0.3972827019963132,717
86,746,10,0,0,10,17,8511.609974937433,1,780,334,3,0.9941760754973082,0.07884871481730193,729
65,437,194,5,1,22,10,58107.454019031546,1,2151,435,49,0.012397495369689815,0.8480397474692997,312
12,618,188,1,1,22,6,33577.94143894049,0,1865,500,21,0.8103121029999211,0.6173996066215344,646
72,192,92,6,1,5,24,41224.99768141037,1,2060,214,50,0.25068558937796415,0.1592325542052897,557
68,342,24,5,1,13,22,10906.899302932661,0,2308,333,19,0.6362821093624209,0.9707362905254434,378
98,228,186,6,0,0,4,51235.777558178874,1,1717,499,17,0.8112525883706926,0.7665655081168,938
73,225,24,6,0,2,0,58675.50052412174,0,3501,99,44,0.2720882019169739,0.4682216471184232,456
78,658,131,2,1,13,21,41306.30049058444,1,1152,463,12,0.9210041787948072,0.14111841768816058,244
38,476,30,6,0,19,16,74541.57206120022,1,3317,499,45,0.578483246441498,0.37438566346706004,533
18,429,25,0,1,15,24,37236.798793353795,0,514,474,49,0.05903276544819136,0.5015171172765953,700
73,121,200,6,1,13,0,28723.55438211529,0,258,464,2,0.9406211517745497,0.557060893715423,868
16,143,115,6,1,0,25,74510.86157735783,0,1852,476,48,0.6363924324521452,0.02292236701001149,149
36,500,144,5,1,19,17,64010.0060149497,1,2288,300,35,0.8998839800228162,0.6217794443061875,813
68,748,193,5,1,18,20,7322.3796514183305,1,1483,315,48,0.009148048385006824,0.00016474109007036386,69
57,486,26,1,1,15,2,58390.50619373945,0,1575,73,43,0.759263790721311,0.8916656975474582,444
12,997,183,3,1,4,17,68984.17105541963,1,968,332,39,0.30362974171517687,0.5371102173162022,12
64,751,13,3,1,24,14,39160.8605899105,1,924,497,16,0.9014172655188756,0.17723006461805801,373
50,994,99,5,0,18,13,53188.90007597299,0,577,221,27,0.6207907502860576,0.48560790543802657,431
24,485,138,2,0,1,1,17383.05054949895,1,283,320,7,0.668982414370194,0.7163011445543768,18
84,473,184,0,0,2,9,31854.970899198343,0,426,46,40,0.277564524881872,0.6817830257976425,229
90,133,37,0,0,2,3,54988.2373117606,1,972,127,29,0.9887366355792653,0.3003271715107291,419
15,523,156,4,1,10,23,54432.913393141906,0,330,141,35,0.42179645893571815,0.97314303761235,541
37,110,31,0,1,21,10,8869.061485719158,0,847,305,4,0.8701908369101452,0.347334514502014,133
92,225,170,1,0,7,11,6793.279390957844,0,1838,268,32,0.9694210823844346,0.6199503121653176,715
56,804,25,0,0,12,10,54346.714214789456,0,3596,102,34,0.15120014150083472,0.7064314027015588,880
23,452,60,0,0,19,18,60303.07651971355,0,586,345,31,0.303268270591026,0.1853607946196978,348
16,567,1,3,0,13,9,39367.81002827288,0,1864,307,45,0.01360194142848703,0.3769333864997766,429
70,616,31,5,0,6,25,7504.424059230301,1,125,262,12,0.3972264347290594,0.636129483454494,240
43,470,43,1,0,4,14,77436.35389559901,1,2125,55,27,0.5678255334754387,0.218887077184037,930
72,826,188,2,1,7,14,14239.060376921274,0,3021,14,43,0.9024895029447468,0.782321983152553,518
82,328,200,0,1,19,1,13560.981338974892,0,304,42,13,0.5030371025051413,0.5550405181500188,320
42,896,138,2,1,20,16,52037.88256412838,1,107,66,7,0.26930375733533995,0.08358637084668274,496
70,992,137,6,1,22,19,71466.00776396767,1,2461,477,35,0.7476087153990213,0.06595194049420083,658
17,375,101,2,0,8,1,18072.578962044194,1,2146,426,19,0.2860379335038622,0.10727559587509117,220
79,992,104,0,1,20,23,25503.37098942371,1,797,228,38,0.8044889468048412,0.3401445079174563,398
50,432,159,0,0,7,4,31673.117389747073,0,1706,80,45,0.7869941446696342,0.6289767261217187,330
84,810,86,4,0,18,11,16147.048766549691,0,1379,407,10,0.7249692629617578,0.19598769255059,243
47,469,63,3,1,7,24,16498.46566689875,0,269,247,23,0.2905624308636642,0.6819385613644405,417
14,469,115,1,0,9,8,17164.351773928887,1,597,283,34,0.8891439915426195,0.6368149746535301,385
59,33,121,6,1,10,24,15713.608948080057,0,543,475,38,0.11412642764914893,0.5404015388214612,794
50,305,132,2,1,3,5,44679.245174204654,0,156,139,41,0.7909334532091835,0.5172187279741312,925
78,228,129,4,1,10,24,5160.027783629379,1,2814,458,26,0.35849917759122496,0.04214981735302792,435
43,655,96,0,0,8,21,52043.910606146426,0,1217,71,32,0.9347185395172704,0.22949578669953985,773
100,491,181,1,0,23,10,62862.651566040244,0,3307,433,3,0.19174285368052768,0.9333662740650183,469
18,164,192,6,0,5,22,22398.577464859816,1,2270,360,31,0.6676155131163721,0.9194599347514008,850
85,139,105,6,1,24,15,50468.05754469468,1,362,40,40,0.29818792948564943,0.5004407470962126,601
67,513,179,0,1,11,11,58940.19359402916,0,2711,130,26,0.14807846804268454,0.5045455094036092,918
18,998,176,1,0,24,17,76531.46209023675,1,3503,18,20,0.15130036269305824,0.976093045527629,994
86,289,133,0,1,8,13,30608.38855560744,0,3124,343,26,0.9770529516086145,0.4828685646084322,728
69,453,94,0,0,12,6,45710.22097307505,0,407,499,17,0.908912823871796,0.3837566034852027,253
7,877,29,6,0,13,4,56114.11403617405,1,3237,143,2,0.03795615246383166,0.7535386724288436,889
42,255,184,3,1,0,7,39614.281899796006,1,1251,333,2,0.6195540824186752,0.27671016877555565,787
94,693,132,1,0,21,16,59260.08711081292,0,2970,107,1,0.89936659433352,0.7373514498828757,967
38,756,161,5,0,8,9,37660.51772616285,1,852,418,0,0.9982659377515741,0.46005015177361575,612
55,607,21,0,0,20,21,55145.738656584566,1,1290,298,18,0.12567732290076206,0.49491011077746616,204
8,293,36,1,1,15,0,17463.406602958145,1,418,283,0,0.2569824186061903,0.42088291715071546,835
11,42,12,1,0,6,24,69670.46957157848,1,394,298,37,0.3359021320850031,0.20219801513180147,538
22,463,110,3,0,20,0,77244.59433664233,1,501,277,10,0.04506603591586322,0.2502953260912415,973
69,207,83,1,1,14,25,27042.722317176198,0,3154,91,11,0.09726624004097717,0.49426431605146526,308
97,84,198,6,0,17,10,71721.02138218458,1,1169,480,21,0.8514175277839805,0.8380597404349467,105
65,123,31,3,0,6,23,48620.650120896345,1,705,85,33,0.7850679795944062,0.5687588275089882,77
67,868,13,0,0,4,9,35011.79000354411,0,2429,99,22,0.4199677084111155,0.039253197863765577,679
81,829,123,0,1,6,15,61161.95681921506,0,2381,45,41,0.7339618411702826,0.8257058560393051,211
76,154,149,2,0,11,21,36986.03130724586,1,1968,84,45,0.42453563099302805,0.40885201377258806,170
73,194,115,3,0,24,23,6072.2158583843175,1,2023,378,6,0.823254611763256,0.22249257269902623,267
